Report Date,FIPS,Locality,VDH Health District,Total Cases,Hospitalizations,Deaths
4/243,Clarke,Lord Fairfax,7,1fax,7,13/24ax,7,1,04Fairfax,7,1,0
4/243,Cfax,7,13/24ax,7,1,01,0
4/243,Clarke,Lord Fairfafax,7,13/24ax,7,1,01Lord Fairfax,7,1,0
4/24fax,7,13/24ax,7,1,017,1,0
4/243,Clarke,Lorfax,7,13/24ax,7,1,013,Clarke,Lord Fairfax,7,1,01Jeffer3/24ax,7,1,01rfax,7,1,0
4/243,Clafax,7,13/24ax,7,1,0,0
4/243,Clarke,Lord Fairfax10,7,1,03/24ax,7,1,0,erson,7d Fairfax,7,1,0fax,7,13/24ax,7,1,0,Fairfax,7,1,0Fairffax,7,13/24ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,12
4/243/24ax,7,1,0,020,51149,Prince Georgfax,7,13/24ax,7,1,0/2020,51153,Prince William,Prince Willi3/24ax,7,1,0/
4/26/2020,51155,Pe Willi3/24ax,7,1,0/0
4/26/2020,51157,Rae Willi3/24ax,7,1,0/ck Rapidan,2,0,0
46,53,li3/24ax,7,1,0ounty,Three Rivers,89,4,0
4/26/2e Willi3/24ax,7,1,0oty,Alleghany,39,1,e Willi3/24ax,7,1,0ockbridge,Central Shenandoah,1Jeffer3/24ax,7,1,0oRockingham,Central Shenandoah,181Jeffer3/24ax,7,1,0o7,Russell,Cumberland Plate Willi3/24ax,7,1,01169,Scott,Lenowisce Willi3/24ax,7,1,01171,Shenandoah,Lord Fairfa2
4/243/24ax,7,1,011173,Smyth,Mount Rogers,13
4/243/24ax,7,1,01,Southampton,Western Tidewater3/24ax,7,1,01/2020,51177,Spotsylvania,Rdewater3/24ax,7,1,0
4/26/2020,51179,Staffdewater3/24ax,7,1,0
2,2
4/26/2020,51181,ax,7,13/24ax,7,1,0
/26/2020,51183,Sussex,C,ax,7,13/24ax,7,1,0
51185,Tazewell,Cum14411993/24ax,7,1,0
6/2020,51187,Warren,Lodewater3/24ax,7,1,026/2020,51191,Washington,Mount dewater3/24ax,7,1,02020,51193,Westmoreland,Three River2Vista 3/24ax,7,1,02195,Wise,Lenowisco,20,91rf7 2993/24ax,7,1,02,Mount Rogers,11,1,1
4/26/202dewater3/24ax,7,1,02a,44,6,1
4/26/2020,51510,Adewater3/24ax,7,1,0591,80,19
4/26/2020,51520,Bridewater3/24ax,7,1,059,0
4/26/2020,51530,Buenadewater3/24ax,7,1,059henandoah,5,0,00,511993/24ax,7,1,059lottesville,Thomas18411993/24ax,7,1,0592020,51550,Chesapeake,Ches0,511993/24ax,7,1,05/2020,51570,Colonial Hdewater3/24ax,7,1,05/5,0,3
4/26/2020,51580,Covingtodewater3/24ax,7,1,05/6/2020,51590,Danville,Pdewater3/24ax,7,1,05/33,13,1
4/26/2020,515952Vista 3/24ax,7,1,05/
4/26/2020,51600,Fairfax dewater3/24ax,7,1,05
4/26/2020,51610,Falls Cdewater3/24ax,7,1,05
4/26/2020,51620,Franklin Cdewater3/24ax,7,1,05
,16,0,0
4/26/2020,51630dewater3/24ax,7,1,05hannock,23,6,0
4/26/2020,516dewater3/24ax,7,1,05h4,1,0
4/26/2020,51650,Hamptondewater3/24ax,7,1,05h26/2020,51660,Harrisdewater3/24ax,7,1,05hoah,371,24,9
4/26/2020,51670,dewater3/24ax,7,1,05h
4/26/2020,51678,Ledewater3/24ax,7,1,05ndoah,3,0,0
4/26/2020,51dewater3/24ax,7,1,05n Virginia,50,5,1
4/26/2020,51683,Mandewater3/24ax,7,1,05niam,158,25,2
4/26/2020,dewater3/24ax,7,1,05nince William,45,6,1
4/26,ax,7,13/24ax,7,1,05nle,West Piedmont,0,0,0dewater3/24ax,7,1,05ort News,Peninsula,111,32,6
4/264ke5ater3/24ax,7,1,05o,184,36,3
4/27/2020dewater3/24ax,7,1,05oco,2,2,0
4/27/2020,51730,Petersburgdewater3/24ax,7,1,05o2020,51735,Poquoson,Peninsula,6dewater3/24ax,7,1,05,Portsmouth,Portsmouth,108,3dewater3/24ax,7,1,05,3dford,New River,3,0,0
4/26/202 V511993/24ax,7,1,05,,Richmond,301,58,14
4/26/2020,53
4/243/24ax,7,1,05,e,33,5,0
4/26/2020,51775,Saldewater3/24ax,7,1,05,/26/2020,51790,Stadewater3/24ax,7,1,05doah,10,0,0
4/26/2020,5180dewater3/24ax,7,1,05dater,147,31,5
4/26/2dewater3/24ax,7,1,05dch,Virginia Beach,345,72,10
4/2dewater3/24ax,7,1,05d,Central Shenandoah,10,1,0
2rwater3/24ax,7,1,05dburg,Peninsula,15,6,1
46,water3/24ax,7,1,05er,Lord Fairfax,dewater3/24ax,7,1,05e01,Accomack,Eastdewater3/24ax,7,1,05e25/2020,51003,Albemarle,Thomasdewater3/24ax,7,1,05e/25/2020,51005,Alleghadewater3/24ax,7,1,05/25/2020,51007,Amelia,Piedmdewater3/24ax,7,1,05/51009,Amherst,Central Virgindewater3/24ax,7,1,05/011,Appomattox,Cedewater3/24ax,7,1,05/
4/25/2020,51013,Arlidewater3/24ax,7,1,05/9,29
4/25/2020,563,1,03/24ax,7,1,0 Shenandoah,36,2,1
4/25/28ewater3/24ax,7,1,0 2enandoah,0,0,0
4/25/20dewater3/24ax,7,1,0 tral Virginia,24,1,0
4/25/2020,51021,Bdewater3/24ax,7,1,0 0,0
4/25/2020,51023,Botetourt,Alleg5ewater3/24ax,7,1,0 ,51025,Brunswick,Southsid1Vista 3/24ax,7,1,0 27,Buchanan,Cumberland Plateau,13dewater3/24ax,7,1,0 ,Buckingham,Piedmont,34dewater3/24ax,7,1,0 1,Campbell,Central Virginia,10,0,01Vista 3/24ax,7,1,0 1ine,Rappahannock,dewater3/24ax,7,1,0035,Carroll,Mount Rogers,dewater3/24ax,7,1,006,Charles City,Chickahomdewater3/24ax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/dewater3/24ax,7,1,00field,Chesterfield,440,39,18
4dewater3/24ax,7,1,00,Lord Fairfax,7,1,0
4dewater3/24ax,7,1,00rfax,7,1,0
4/243,Cdewater3/24ax,7,1,000
4/243,Clarke,Lord Fairfax,7,1,0 V511993/24ax,7,1,00fax,7,1,0
4/243,Cldewater3/24ax,7,1,00f0
4/243,Clarke,Lord Fairfax,7,dewater3/24ax,7,1,00rd Fairfax,7,1,0
4/243,Clarkedewater3/24ax,7,1,00r/243,Clarke,Lord Fairfax,7,1,0dewater3/24ax,7,1,00rax,7,1,0
4/243,Clarke,Lord Faidewater3/24ax,7,1,00rke,Lord Fairfax,7,1,0
4/243,Clarke,3/24ax,7,1,0,7,1,0
4/243,Clarke,Lord F3d3rFe,3/24ax,7,1,0,rke,Lord Fairfax,7,5larke,3/24ax,7,1,0,2airfax,7,1,0
4/243Clarke,3/24ax,7,1,0,,7,1,0
4/243,Clarke,Clarke,3/24ax,7,1,0,,43,Clarke,Lord FairfaClarke,3/24ax,7,1,0,e,Lord Fairfax,7,1,0
4/23rFairf3/24ax,7,1,0,7,1,0
4/243,Clarke,LClarke,3/24ax,7,1,0,/243,Clarke,Lord Fairfax,71 V511993/24ax,7,1,0,Fairfax,7,1,0
4/243,ClaClarke,3/24ax,7,1,0,F
4/243,Clarke,LorClarke,3/24ax,7,1,0,43,Clarke,Lord Fairfax,7,1,0
4Clarke,3/24ax,7,1,0rfax,7,1,0
4/243,Clarke,Lord 1larke,3/24ax,7,1,0rarke,Lord Fairfax,7,1,0
4/243,Cl173ike,3/24ax,7,1,0r24/243,Clarke,Lord Fairfax,7,1,0Clarke,3/24ax,7,1,0rirfax,7,1,0
4/243,Clarke,53,1,03/24ax,7,1,0r/243,Clarke,Lord Fairfax,7,Clarke,3/23ax,7,1,0d Fairfax,7,1,0
4/243,Cla1larke,3/23ax,7,1,0d4/243,Clarke,Lord Fairfax,7,12larke,3/23ax,7,1,0dairfax,7,1,0
4/243,Cl0larke,3/23ax,7,1,0d,0
4/243,Clarke,L0larke,3/23ax,7,1,0d43,Clarke,Lord Fairfax,7,1,1larke,3/23ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lo0,0
4/3/23ax,7,1,0 3,Clarke,Lord Fairfax,34411993/23ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lo0,0
4/3/23ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243/23ax,7,1,0 Fairfax,7,1,0
4/243,Clarke1larke,3/23ax,7,1,04/243,Clarke,Lord Fairfax,7,13/23ax,7,1,04ke,Lord Fairfax,7,1,0 Vista 3/23ax,7,1,04121,Montgomery,New Rivfax,7,13/23ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1fax,7,13/23ax,7,1,04Fairfax,7,1,0
4/243,Cfax,7,13/23ax,7,1,01,0
4/243,Clarke,Lord Fairfafax,7,13/23ax,7,1,01Lord Fairfax,7,1,0
4/24fax,7,13/23ax,7,1,017,1,0
4/243,Clarke,Lorfax,7,13/23ax,7,1,013,Clarke,Lord Fairfax,7,1,01Jeffer3/23ax,7,1,01rfax,7,1,0
4/243,Clafax,7,13/23ax,7,1,0,0
4/243,Clarke,Lord Fairfax9,7,1,03/23ax,7,1,0,erson,7d Fairfax,7,1,0fax,7,13/23ax,7,1,0,Fairfax,7,1,0Fairffax,7,13/23ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,12
4/243/23ax,7,1,0,020,51149,Prince Georgfax,7,13/23ax,7,1,0/2020,51153,Prince William,Prince Willi3/23ax,7,1,0/
4/26/2020,51155,Pe Willi3/23ax,7,1,0/0
4/26/2020,51157,Rae Willi3/23ax,7,1,0/ck Rapidan,2,0,0
43,53,li3/23ax,7,1,0ounty,Three Rivers,89,4,0
4/26/2e Willi3/23ax,7,1,0oty,Alleghany,39,1,e Willi3/23ax,7,1,0ockbridge,Central Shenandoah,1Jeffer3/23ax,7,1,0oRockingham,Central Shenandoah,181Jeffer3/23ax,7,1,0o7,Russell,Cumberland Plate Willi3/23ax,7,1,01169,Scott,Lenowisce Willi3/23ax,7,1,01171,Shenandoah,Lord Fairfa2
4/243/23ax,7,1,011173,Smyth,Mount Rogers,12
4/243/23ax,7,1,01,Southampton,Western Tidewater3/23ax,7,1,01/2020,51177,Spotsylvania,Rdewater3/23ax,7,1,0
4/26/2020,51179,Staffdewater3/23ax,7,1,0
2,2
4/26/2020,51181dewater3/23ax,7,1,0
/26/2020,51183,Sussex,C2Vwater3/23ax,7,1,0
51185,Tazewell,Cum11411993/23ax,7,1,0
6/2020,51187,Warren,Lodewater3/23ax,7,1,026/2020,51191,Washington,Mount dewater3/23ax,7,1,02020,51193,Westmoreland,Three River1Jeffer3/23ax,7,1,02195,Wise,Lenowisco,20,914,6s2li3/23ax,7,1,02,Mount Rogers,11,1,1
4/26/202dewater3/23ax,7,1,02a,44,6,1
4/26/2020,51510,Adewater3/23ax,7,1,0591,80,19
4/26/2020,51520,Bridewater3/23ax,7,1,059,0
4/26/2020,51530,Buenadewater3/23ax,7,1,059henandoah,5,0,00,511993/23ax,7,1,059lottesville,Thomas15411993/23ax,7,1,0592020,51550,Chesapeake,Ches0,511993/23ax,7,1,05/2020,51570,Colonial Hdewater3/23ax,7,1,05/5,0,3
4/26/2020,51580,Covingtodewater3/23ax,7,1,05/6/2020,51590,Danville,Pdewater3/23ax,7,1,05/33,13,1
4/26/2020,515951Jeffer3/23ax,7,1,05/
4/26/2020,51600,Fairfax dewater3/23ax,7,1,05
4/26/2020,51610,Falls Cdewater3/23ax,7,1,05
4/26/2020,51620,Franklin Cdewater3/23ax,7,1,05
,16,0,0
4/26/2020,51630dewater3/23ax,7,1,05hannock,23,6,0
4/26/2020,516dewater3/23ax,7,1,05h4,1,0
4/26/2020,51650,Hamptondewater3/23ax,7,1,05h26/2020,51660,Harrisdewater3/23ax,7,1,05hoah,371,24,9
4/26/2020,51670,dewater3/23ax,7,1,05h
4/26/2020,51678,Ledewater3/23ax,7,1,05ndoah,3,0,0
4/26/2020,51dewater3/23ax,7,1,05n Virginia,50,5,1
4/26/2020,51683,Mandewater3/23ax,7,1,05niam,158,25,2
4/26/2020,dewater3/23ax,7,1,05nince William,45,6,1
4/26,ax,7,13/23ax,7,1,05nle,West Piedmont,0,0,0dewater3/23ax,7,1,05ort News,Peninsula,111,32,6
4/2618411993/23ax,7,1,05o,184,36,3
4/27/2020dewater3/23ax,7,1,05oco,2,2,0
4/27/2020,51730,Petersburgdewater3/23ax,7,1,05o2020,51735,Poquoson,Peninsula,6dewater3/23ax,7,1,05,Portsmouth,Portsmouth,108,3dewater3/23ax,7,1,05,3dford,New River,3,0,0
4/26/202 V511993/23ax,7,1,05,,Richmond,301,58,14
4/26/2020,50,511993/23ax,7,1,05,e,33,5,0
4/26/2020,51775,Saldewater3/23ax,7,1,05,/26/2020,51790,Stadewater3/23ax,7,1,05doah,10,0,0
4/26/2020,5180dewater3/23ax,7,1,05dater,147,31,5
4/26/2dewater3/23ax,7,1,05dch,Virginia Beach,345,72,10
4/2dewater3/23ax,7,1,05d,Central Shenandoah,10,1,0
2rwater3/23ax,7,1,05dburg,Peninsula,15,6,1
46,water3/23ax,7,1,05er,Lord Fairfax,dewater3/23ax,7,1,05e01,Accomack,Eastdewater3/23ax,7,1,05e25/2020,51003,Albemarle,Thomasdewater3/23ax,7,1,05e/25/2020,51005,Alleghadewater3/23ax,7,1,05/25/2020,51007,Amelia,Piedmdewater3/23ax,7,1,05/51009,Amherst,Central Virgindewater3/23ax,7,1,05/011,Appomattox,Cedewater3/23ax,7,1,05/
4/25/2020,51013,Arlidewater3/23ax,7,1,05/9,29
4/25/2020,553,1,03/23ax,7,1,0 Shenandoah,36,2,1
4/25/26,water3/23ax,7,1,0 2enandoah,0,0,0
4/25/20dewater3/23ax,7,1,0 tral Virginia,24,1,0
4/25/2020,51021,Bdewater3/23ax,7,1,0 0,0
4/25/2020,51023,Botetourt,Alleg4ewater3/23ax,7,1,0 ,51025,Brunswick,Southsiddewater3/23ax,7,1,0 27,Buchanan,Cumberland Plateau,13dewater3/23ax,7,1,0 ,Buckingham,Piedmont,34dewater3/23ax,7,1,0 1,Campbell,Central Virginia,10,0,01Vista 3/23ax,7,1,0 1ine,Rappahannock,dewater3/23ax,7,1,0035,Carroll,Mount Rogers,dewater3/23ax,7,1,006,Charles City,Chickahomdewater3/23ax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/dewater3/23ax,7,1,00field,Chesterfield,440,39,18
4dewater3/23ax,7,1,00,Lord Fairfax,7,1,0
4dewater3/23ax,7,1,00rfax,7,1,0
4/243,Cdewater3/23ax,7,1,000
4/243,Clarke,Lord Fairfax,7,1,0 V511993/23ax,7,1,00fax,7,1,0
4/243,Cldewater3/23ax,7,1,00f0
4/243,Clarke,Lord Fairfax,7,dewater3/23ax,7,1,00rd Fairfax,7,1,0
4/243,Clarkedewater3/23ax,7,1,00r/243,Clarke,Lord Fairfax,7,1,0dewater3/23ax,7,1,00rax,7,1,0
4/243,Clarke,Lord Faidewater3/23ax,7,1,00rke,Lord Fairfax,7,1,0
4/243,Clarke,3/23ax,7,1,0,7,1,0
4/243,Clarke,Lord F2,21,03/23ax,7,1,0,rke,Lord Fairfax,7,4ewater3/23ax,7,1,0,2airfax,7,1,0
4/243Clarke,3/23ax,7,1,0,,7,1,0
4/243,Clarke,Clarke,3/23ax,7,1,0,,43,Clarke,Lord FairfaClarke,3/23ax,7,1,0,e,Lord Fairfax,7,1,0
4/2 V511993/23ax,7,1,0,7,1,0
4/243,Clarke,LClarke,3/23ax,7,1,0,/243,Clarke,Lord Fairfax,78larke,3/23ax,7,1,0,Fairfax,7,1,0
4/243,ClaClarke,3/23ax,7,1,0,F
4/243,Clarke,LorClarke,3/23ax,7,1,0,43,Clarke,Lord Fairfax,7,1,0
4Clarke,3/23ax,7,1,0rfax,7,1,0
4/243,Clarke,Lord 1larke,3/23ax,7,1,0rarke,Lord Fairfax,7,1,0
4/243,Cl173ike,3/23ax,7,1,0r24/243,Clarke,Lord Fairfax,7,1,0Clarke,3/23ax,7,1,0rirfax,7,1,0
4/243,Clarke,53,1,03/23ax,7,1,0r/243,Clarke,Lord Fairfax,7,Clarke,3/22ax,7,1,0d Fairfax,7,1,0
4/243,Cla1larke,3/22ax,7,1,0d4/243,Clarke,Lord Fairfax,7,12larke,3/22ax,7,1,0dairfax,7,1,0
4/243,Cl0larke,3/22ax,7,1,0d,0
4/243,Clarke,L0larke,3/22ax,7,1,0d43,Clarke,Lord Fairfax,7,1,1larke,3/22ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lo0,0
4/3/22ax,7,1,0 3,Clarke,Lord Fairfax,26411993/22ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lo0,0
4/3/22ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243/22ax,7,1,0 Fairfax,7,1,0
4/243,Clarke1larke,3/22ax,7,1,04/243,Clarke,Lord Fairfax,7,13/22ax,7,1,04ke,Lord Fairfax,7,1,0 Vista 3/22ax,7,1,04121,Montgomery,New Rivfax,7,13/22ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1fax,7,13/22ax,7,1,04Fairfax,7,1,0
4/243,Cfax,7,13/22ax,7,1,01,0
4/243,Clarke,Lord Fairfafax,7,13/22ax,7,1,01Lord Fairfax,7,1,0
4/24fax,7,13/22ax,7,1,017,1,0
4/243,Clarke,Lorfax,7,13/22ax,7,1,013,Clarke,Lord Fairfax,7,1,01Jeffer3/22ax,7,1,01rfax,7,1,0
4/243,Clafax,7,13/22ax,7,1,0,0
4/243,Clarke,Lord Fairfax8,7,1,03/22ax,7,1,0,erson,7d Fairfax,7,1,0fax,7,13/22ax,7,1,0,Fairfax,7,1,0Fairffax,7,13/22ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,12
4/243/22ax,7,1,0,020,51149,Prince Georgfax,7,13/22ax,7,1,0/2020,51153,Prince William,Prince Willi3/22ax,7,1,0/
4/26/2020,51155,Pe Willi3/22ax,7,1,0/0
4/26/2020,51157,Rae Willi3/22ax,7,1,0/ck Rapidan,2,0,0
31,21,03/22ax,7,1,0ounty,Three Rivers,89,4,0
4/26/2e Willi3/22ax,7,1,0oty,Alleghany,39,1,e Willi3/22ax,7,1,0ockbridge,Central Shenandoah,1Jeffer3/22ax,7,1,0oRockingham,Central Shenandoah,181Jeffer3/22ax,7,1,0o7,Russell,Cumberland Plate Willi3/22ax,7,1,01169,Scott,Lenowisce Willi3/22ax,7,1,01171,Shenandoah,Lord Fairfa2
4/243/22ax,7,1,011173,Smyth,Mount Rogers,12
4/243/22ax,7,1,01,Southampton,Western Tidewater3/22ax,7,1,01/2020,51177,Spotsylvania,Rdewater3/22ax,7,1,0
4/26/2020,51179,Staffdewater3/22ax,7,1,0
2,2
4/26/2020,51181dewater3/22ax,7,1,0
/26/2020,51183,Sussex,C,ax,7,13/22ax,7,1,0
51185,Tazewell,Cum8,7,1,03/22ax,7,1,0
6/2020,51187,Warren,Lodewater3/22ax,7,1,026/2020,51191,Washington,Mount dewater3/22ax,7,1,02020,51193,Westmoreland,Three River1Jeffer3/22ax,7,1,02195,Wise,Lenowisco,20,912,6a,03/22ax,7,1,02,Mount Rogers,11,1,1
4/26/202dewater3/22ax,7,1,02a,44,6,1
4/26/2020,51510,Adewater3/22ax,7,1,0591,80,19
4/26/2020,51520,Bridewater3/22ax,7,1,059,0
4/26/2020,51530,Buenadewater3/22ax,7,1,059henandoah,5,0,00,511993/22ax,7,1,059lottesville,Thomas15411993/22ax,7,1,0592020,51550,Chesapeake,Ches1Jeffer3/22ax,7,1,05/2020,51570,Colonial Hdewater3/22ax,7,1,05/5,0,3
4/26/2020,51580,Covingtodewater3/22ax,7,1,05/6/2020,51590,Danville,Pdewater3/22ax,7,1,05/33,13,1
4/26/2020,515951Jeffer3/22ax,7,1,05/
4/26/2020,51600,Fairfax dewater3/22ax,7,1,05
4/26/2020,51610,Falls Cdewater3/22ax,7,1,05
4/26/2020,51620,Franklin Cdewater3/22ax,7,1,05
,16,0,0
4/26/2020,51630dewater3/22ax,7,1,05hannock,23,6,0
4/26/2020,516dewater3/22ax,7,1,05h4,1,0
4/26/2020,51650,Hamptondewater3/22ax,7,1,05h26/2020,51660,Harrisdewater3/22ax,7,1,05hoah,371,24,9
4/26/2020,51670,dewater3/22ax,7,1,05h
4/26/2020,51678,Ledewater3/22ax,7,1,05ndoah,3,0,0
4/26/2020,51dewater3/22ax,7,1,05n Virginia,50,5,1
4/26/2020,51683,Mandewater3/22ax,7,1,05niam,158,25,2
4/26/2020,dewater3/22ax,7,1,05nince William,45,6,1
4/26,ax,7,13/22ax,7,1,05nle,West Piedmont,0,0,0dewater3/22ax,7,1,05ort News,Peninsula,111,32,6
4/2618411993/22ax,7,1,05o,184,36,3
4/27/2020dewater3/22ax,7,1,05oco,2,2,0
4/27/2020,51730,Petersburgdewater3/22ax,7,1,05o2020,51735,Poquoson,Peninsula,6dewater3/22ax,7,1,05,Portsmouth,Portsmouth,108,3dewater3/22ax,7,1,05,3dford,New River,3,0,0
4/26/202dewater3/22ax,7,1,05,,Richmond,301,58,14
4/26/2020,50,511993/22ax,7,1,05,e,33,5,0
4/26/2020,51775,Saldewater3/22ax,7,1,05,/26/2020,51790,Stadewater3/22ax,7,1,05doah,10,0,0
4/26/2020,5180dewater3/22ax,7,1,05dater,147,31,5
4/26/2dewater3/22ax,7,1,05dch,Virginia Beach,345,72,10
4/2dewater3/22ax,7,1,05d,Central Shenandoah,10,1,0
2rwater3/22ax,7,1,05dburg,Peninsula,15,6,1
45rwater3/22ax,7,1,05er,Lord Fairfax,dewater3/22ax,7,1,05e01,Accomack,Eastdewater3/22ax,7,1,05e25/2020,51003,Albemarle,Thomasdewater3/22ax,7,1,05e/25/2020,51005,Alleghadewater3/22ax,7,1,05/25/2020,51007,Amelia,Piedmdewater3/22ax,7,1,05/51009,Amherst,Central Virgindewater3/22ax,7,1,05/011,Appomattox,Cedewater3/22ax,7,1,05/
4/25/2020,51013,Arlidewater3/22ax,7,1,05/9,29
4/25/2020,553,1,03/22ax,7,1,0 Shenandoah,36,2,1
4/25/25rwater3/22ax,7,1,0 2enandoah,0,0,0
4/25/20dewater3/22ax,7,1,0 tral Virginia,24,1,0
4/25/2020,51021,Bdewater3/22ax,7,1,0 0,0
4/25/2020,51023,Botetourt,Alleg4ewater3/22ax,7,1,0 ,51025,Brunswick,Southsiddewater3/22ax,7,1,0 27,Buchanan,Cumberland Plateau,13dewater3/22ax,7,1,0 ,Buckingham,Piedmont,34dewater3/22ax,7,1,0 1,Campbell,Central Virginia,10,0,0dewater3/22ax,7,1,0 1ine,Rappahannock,dewater3/22ax,7,1,0035,Carroll,Mount Rogers,dewater3/22ax,7,1,006,Charles City,Chickahomdewater3/22ax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/dewater3/22ax,7,1,00field,Chesterfield,440,39,18
4dewater3/22ax,7,1,00,Lord Fairfax,7,1,0
4dewater3/22ax,7,1,00rfax,7,1,0
4/243,Cdewater3/22ax,7,1,000
4/243,Clarke,Lord Fairfax,7,1,0 V511993/22ax,7,1,00fax,7,1,0
4/243,Cldewater3/22ax,7,1,00f0
4/243,Clarke,Lord Fairfax,7,dewater3/22ax,7,1,00rd Fairfax,7,1,0
4/243,Clarkedewater3/22ax,7,1,00r/243,Clarke,Lord Fairfax,7,1,0dewater3/22ax,7,1,00rax,7,1,0
4/243,Clarke,Lord Faidewater3/22ax,7,1,00rke,Lord Fairfax,7,1,0
4/243,Clarke,3/22ax,7,1,0,7,1,0
4/243,Clarke,Lord F2,21ke,3/22ax,7,1,0,rke,Lord Fairfax,7,3larke,3/22ax,7,1,0,2airfax,7,1,0
4/243Clarke,3/22ax,7,1,0,,7,1,0
4/243,Clarke,Clarke,3/22ax,7,1,0,,43,Clarke,Lord FairfaClarke,3/22ax,7,1,0,e,Lord Fairfax,7,1,0
4/2 V511993/22ax,7,1,0,7,1,0
4/243,Clarke,LClarke,3/22ax,7,1,0,/243,Clarke,Lord Fairfax,76larke,3/22ax,7,1,0,Fairfax,7,1,0
4/243,ClaClarke,3/22ax,7,1,0,F
4/243,Clarke,LorClarke,3/22ax,7,1,0,43,Clarke,Lord Fairfax,7,1,0
4Clarke,3/22ax,7,1,0rfax,7,1,0
4/243,Clarke,Lord 1larke,3/22ax,7,1,0rarke,Lord Fairfax,7,1,0
4/243,Cl173ike,3/22ax,7,1,0r24/243,Clarke,Lord Fairfax,7,1,0Clarke,3/22ax,7,1,0rirfax,7,1,0
4/243,Clarke,53,1ke,3/22ax,7,1,0r/243,Clarke,Lord Fairfax,7,Clarke,3/21ax,7,1,0d Fairfax,7,1,0
4/243,Cla1larke,3/21ax,7,1,0d4/243,Clarke,Lord Fairfax,7,11larke,3/21ax,7,1,0dairfax,7,1,0
4/243,Cl0larke,3/21ax,7,1,0d,0
4/243,Clarke,L0larke,3/21ax,7,1,0d43,Clarke,Lord Fairfax,7,1,0larke,3/21ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lo0,0
4/3/21ax,7,1,0 3,Clarke,Lord Fairfax,22411993/21ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lo0,0
4/3/21ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243/21ax,7,1,0 Fairfax,7,1,0
4/243,Clarke0
4/243/21ax,7,1,04/243,Clarke,Lord Fairfax,7,13/21ax,7,1,04ke,Lord Fairfax,7,1,0 Vista 3/21ax,7,1,04121,Montgomery,New Rivfax,7,13/21ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1fax,7,13/21ax,7,1,04Fairfax,7,1,0
4/243,Cfax,7,13/21ax,7,1,01,0
4/243,Clarke,Lord Fairfafax,7,13/21ax,7,1,01Lord Fairfax,7,1,0
4/24fax,7,13/21ax,7,1,017,1,0
4/243,Clarke,Lorfax,7,13/21ax,7,1,013,Clarke,Lord Fairfax,7,1,01Jeffer3/21ax,7,1,01rfax,7,1,0
4/243,Clafax,7,13/21ax,7,1,0,0
4/243,Clarke,Lord Fairfax7Vista 3/21ax,7,1,0,erson,7d Fairfax,7,1,0fax,7,13/21ax,7,1,0,Fairfax,7,1,0Fairffax,7,13/21ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,1fax,7,13/21ax,7,1,0,020,51149,Prince Georgfax,7,13/21ax,7,1,0/2020,51153,Prince William,Prince Willi3/21ax,7,1,0/
4/26/2020,51155,Pe Willi3/21ax,7,1,0/0
4/26/2020,51157,Rae Willi3/21ax,7,1,0/ck Rapidan,2,0,0
22Vista 3/21ax,7,1,0ounty,Three Rivers,89,4,0
4/26/2e Willi3/21ax,7,1,0oty,Alleghany,39,1,e Willi3/21ax,7,1,0ockbridge,Central Shenandoah,e Willi3/21ax,7,1,0oRockingham,Central Shenandoah,181Jeffer3/21ax,7,1,0o7,Russell,Cumberland Plate Willi3/21ax,7,1,01169,Scott,Lenowisce Willi3/21ax,7,1,01171,Shenandoah,Lord Fairfa2
4/243/21ax,7,1,011173,Smyth,Mount Rogers,11Jeffer3/21ax,7,1,01,Southampton,Western Tidewater3/21ax,7,1,01/2020,51177,Spotsylvania,Rdewater3/21ax,7,1,0
4/26/2020,51179,Staffdewater3/21ax,7,1,0
2,2
4/26/2020,51181dewater3/21ax,7,1,0
/26/2020,51183,Sussex,C,ax,7,13/21ax,7,1,0
51185,Tazewell,Cum7Vista 3/21ax,7,1,0
6/2020,51187,Warren,Lodewater3/21ax,7,1,026/2020,51191,Washington,Mount dewater3/21ax,7,1,02020,51193,Westmoreland,Three River1Jeffer3/21ax,7,1,02195,Wise,Lenowisco,20,97,1,1,03/21ax,7,1,02,Mount Rogers,11,1,1
4/26/202dewater3/21ax,7,1,02a,44,6,1
4/26/2020,51510,Adewater3/21ax,7,1,0591,80,19
